"FileName","Extension","SizeKB","UsedOnAnyGrinsHtmlPage","ProposedCharacter","ProposedPageFile","ProposedSection","PageAlreadyExists","ProposedAction","ReviewNotes","FullPath"
"Modzilla Grin Front ORIGINAL.jpg",".jpg","109.6","True","Modzilla Grin","modzilla-grin.html","Original Drawing","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Modzilla Grin Front ORIGINAL.jpg"
"Modzilla Grin Side B&W.jpg",".jpg","352.3","False","Modzilla Grin","modzilla-grin.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Modzilla Grin Side B&W.jpg"
"Modzilla Grin Side ORIGINAL.jpg",".jpg","205.1","True","Modzilla Grin","modzilla-grin.html","Original Drawing","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Modzilla Grin Side ORIGINAL.jpg"
"Mogul Grin B&W.jpg",".jpg","314.5","False","Mogul Grin","mogul-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mogul Grin B&W.jpg"
"Mogul Grin back B&W.jpg",".jpg","411.8","False","Mogul Grin","mogul-grin.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mogul Grin back B&W.jpg"
"Mogul Grin back COLOR.jpg",".jpg","524.9","False","Mogul Grin","mogul-grin.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mogul Grin back COLOR.jpg"
"Mogul Grin back ORIGINAL.jpg",".jpg","139.9","True","Mogul Grin","mogul-grin.html","Original Drawing","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mogul Grin back ORIGINAL.jpg"
"Mogul Grin COLOR.jpg",".jpg","174.8","True","Mogul Grin","mogul-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mogul Grin COLOR.jpg"
"Mogul Grin left side B&W.jpg",".jpg","172.4","True","Mogul Grin","mogul-grin.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mogul Grin left side B&W.jpg"
"Mogul Grin left side COLOR.jpg",".jpg","210","True","Mogul Grin","mogul-grin.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mogul Grin left side COLOR.jpg"
"Mogul Grin left side ORIGINAL.jpg",".jpg","158.5","True","Mogul Grin","mogul-grin.html","Original Drawing","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mogul Grin left side ORIGINAL.jpg"
"Mogul Grin ORIGINAL COLOR.jpg",".jpg","96.2","True","Mogul Grin","mogul-grin.html","Original Drawing","True","Add to existing page","Contains ORIGINAL COLOR: review whether original, color study, digitized version, or collector card.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mogul Grin ORIGINAL COLOR.jpg"
"Mogul Grin ORIGINAL.jpg",".jpg","143.1","True","Mogul Grin","mogul-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mogul Grin ORIGINAL.jpg"
"Mogul Grin right side B&W.jpg",".jpg","434.7","False","Mogul Grin","mogul-grin.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mogul Grin right side B&W.jpg"
"Mogul Grin right side COLOR.jpg",".jpg","498.7","False","Mogul Grin","mogul-grin.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mogul Grin right side COLOR.jpg"
"Mogul Grin right side ORIGINAL.jpg",".jpg","148.1","True","Mogul Grin","mogul-grin.html","Original Drawing","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mogul Grin right side ORIGINAL.jpg"
"Mogul Grin Standing B&W.jpg",".jpg","364.2","False","Mogul Grin Standing","mogul-grin-standing.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mogul Grin Standing B&W.jpg"
"Mogul Grin Standing COLOR.jpg",".jpg","143","True","Mogul Grin Standing","mogul-grin-standing.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mogul Grin Standing COLOR.jpg"
"Mogul Grin Standing ORIGINAL.jpg",".jpg","208.4","True","Mogul Grin Standing","mogul-grin-standing.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mogul Grin Standing ORIGINAL.jpg"
"Monkey Grin Mouth B&W.jpg",".jpg","361.8","False","Monkey Grin Mouth","monkey-grin-mouth.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Monkey Grin Mouth B&W.jpg"
"Monkey Grin Mouth COLOR.png",".png","156.3","True","Monkey Grin Mouth","monkey-grin-mouth.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Monkey Grin Mouth COLOR.png"
"Monkey Shiner Angel Grin COLOR.jpg",".jpg","113.3","True","Monkey Shiner Angel Grin","monkey-shiner-angel-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Monkey Shiner Angel Grin COLOR.jpg"
"Monkey Shiner Angel Grin ORINGINAL (1).jpg",".jpg","260.1","False","Monkey Shiner Angel Grin ORINGINAL (1)","monkey-shiner-angel-grin-oringinal-1.html","Digitized Versions","False","Likely create new page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Monkey Shiner Angel Grin ORINGINAL (1).jpg"
"Monkey Shiner Angel Grin ORINGINAL.jpg",".jpg","162.9","True","Monkey Shiner Angel Grin ORINGINAL","monkey-shiner-angel-grin-oringinal.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Monkey Shiner Angel Grin ORINGINAL.jpg"
"Monkey Shriner Grin COLOR.jpg",".jpg","131.4","False","Monkey Shriner Grin","monkey-shriner-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Monkey Shriner Grin COLOR.jpg"
"Monkey Shriner Grin ORIGINAL COLOR.jpg",".jpg","66.9","False","Monkey Shriner Grin","monkey-shriner-grin.html","Original Drawing","True","Add to existing page","Contains ORIGINAL COLOR: review whether original, color study, digitized version, or collector card.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Monkey Shriner Grin ORIGINAL COLOR.jpg"
"Monkey Shriner Grin ORIGINAL.1.jpg",".jpg","107.4","True","Monkey Shriner Grin ORIGINAL.1","monkey-shriner-grin-original-1.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Monkey Shriner Grin ORIGINAL.1.jpg"
"Monkey Shriner Grin ORIGINAL.jpeg",".jpeg","112.2","True","Monkey Shriner Grin","monkey-shriner-grin.html","Original Drawing","True","Add to existing page","JPEG extension: verify exact extension is preserved.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Monkey Shriner Grin ORIGINAL.jpeg"
"Monkey Shriner Grin ORIGINAL.jpg",".jpg","266.9","True","Monkey Shriner Grin","monkey-shriner-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Monkey Shriner Grin ORIGINAL.jpg"
"Monkey Shriner Grin side COLOR.png",".png","318.8","True","Monkey Shriner Grin","monkey-shriner-grin.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Monkey Shriner Grin side COLOR.png"
"Mounted Gorilla Grin B&W.jpg",".jpg","293.6","False","Mounted Gorilla Grin","mounted-gorilla-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mounted Gorilla Grin B&W.jpg"
"Mounted Gorilla Grin COLOR.jpg",".jpg","454.1","False","Mounted Gorilla Grin","mounted-gorilla-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mounted Gorilla Grin COLOR.jpg"
"Mounted Gorilla Grin ORIGINAL.jpg",".jpg","95","True","Mounted Gorilla Grin","mounted-gorilla-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mounted Gorilla Grin ORIGINAL.jpg"
"Mouth Grin B&W.jpg",".jpg","344.1","False","Mouth Grin","mouth-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mouth Grin B&W.jpg"
"Mouth Grin COLOR.jpg",".jpg","158.5","True","Mouth Grin","mouth-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mouth Grin COLOR.jpg"
"Mouth Grin ORIGINAL.jpg",".jpg","276.4","True","Mouth Grin","mouth-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mouth Grin ORIGINAL.jpg"
"Mr Met Grin B&W.jpg",".jpg","323","False","Mr Met Grin","mr-met-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mr Met Grin B&W.jpg"
"Mr Met Grin COLOR.jpg",".jpg","517.7","False","Mr Met Grin","mr-met-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mr Met Grin COLOR.jpg"
"Mr Met Grin ORIGINAL COLOR.jpg",".jpg","105","True","Mr Met Grin","mr-met-grin.html","Original Drawing","True","Add to existing page","Contains ORIGINAL COLOR: review whether original, color study, digitized version, or collector card.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mr Met Grin ORIGINAL COLOR.jpg"
"Mr Potato Grin B&W.jpg",".jpg","374.7","False","Mr Potato Grin","mr-potato-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mr Potato Grin B&W.jpg"
"Mr Potato Grin COLOR 2.png",".png","495.3","True","Mr Potato Grin","mr-potato-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mr Potato Grin COLOR 2.png"
"Mr Potato Grin COLOR.jpg",".jpg","202.4","True","Mr Potato Grin","mr-potato-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mr Potato Grin COLOR.jpg"
"Mr Potato Grin ORIGINAL.jpg",".jpg","167.8","True","Mr Potato Grin","mr-potato-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mr Potato Grin ORIGINAL.jpg"
"Mummy Grin 1 COLOR.png",".png","416.6","True","Mummy Grin 1","mummy-grin-1.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mummy Grin 1 COLOR.png"
"Mummy Grin 2 COLOR.jpg",".jpg","177.8","False","Mummy Grin 2","mummy-grin-2.html","Digitized Versions","False","Likely create new page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mummy Grin 2 COLOR.jpg"
"Mummy Grin B&W.jpg",".jpg","243.6","False","Mummy Grin","mummy-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mummy Grin B&W.jpg"
"Mummy Grin COLOR.jpg",".jpg","186.1","True","Mummy Grin","mummy-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mummy Grin COLOR.jpg"
"Mummy Grin ORIGINAL.jpg",".jpg","249","True","Mummy Grin","mummy-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mummy Grin ORIGINAL.jpg"
"Mush Man grin B&W.jpg",".jpg","133.4","True","Mush Man grin","mush-man-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mush Man grin B&W.jpg"
"Mush Man grin COLOR.jpg",".jpg","390.8","False","Mush Man grin","mush-man-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mush Man grin COLOR.jpg"
"Mush Man grin ORIGINAL (2).jpg",".jpg","315.3","True","Mush Man grin","mush-man-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mush Man grin ORIGINAL (2).jpg"
"Mush Man grin ORIGINAL COLOR.jpg",".jpg","181.7","True","Mush Man grin","mush-man-grin.html","Original Drawing","True","Add to existing page","Contains ORIGINAL COLOR: review whether original, color study, digitized version, or collector card.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mush Man grin ORIGINAL COLOR.jpg"
"Mush Man grin ORIGINAL.jpg",".jpg","135.4","True","Mush Man grin","mush-man-grin.html","Original Drawing","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mush Man grin ORIGINAL.jpg"
"Mush Man Grin side view B&W.jpg",".jpg","223.7","True","Mush Man Grin","mush-man-grin.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mush Man Grin side view B&W.jpg"
"Mush Man Grin side view COLOR.jpg",".jpg","314","False","Mush Man Grin","mush-man-grin.html","Digitized Versions","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mush Man Grin side view COLOR.jpg"
"Mush Man Grin side view ORIGINAL.jpg",".jpg","84.8","True","Mush Man Grin","mush-man-grin.html","Original Drawing","True","Add to existing page","Filename suggests a view/turnaround or part-specific image.","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mush Man Grin side view ORIGINAL.jpg"
"Mutley Grin B&W.jpg",".jpg","381.7","False","Mutley Grin","mutley-grin.html","Digitized Versions","True","Add to existing page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mutley Grin B&W.jpg"
"Mutley Grin COLOR.1.jpg",".jpg","342.1","False","Mutley Grin COLOR.1","mutley-grin-color-1.html","Digitized Versions","False","Likely create new page","","D:\github\ron-english-sketches-and-drawings\images\Sketches\grins\Mutley Grin COLOR.1.jpg"
